task,checkpoint,checkpoint_sha256,source_id,init_id,initialization_seed,state,seed,adapt_T,lr,updates,role,engine,id,infer_T,calibration,ce,accuracy,actual_engine,targets,cal_T,cal_seed,batch,split,identity_path,gpu,legacy_id
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T2_lr2e-05/step2048.pt,4e539334d032c16215a8ccb6e70be660e45427a4eb7f782a881fc328f22635ef,A_s9625_a2_K2048,A,12450.0,adapted,9625.0,2.0,2e-05,2048,primary,graph,A_s9625_a2_K2048_c2_e2_bn9840,2,bn_cross,1.3970726283882862,0.6513,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T2_lr2e-05/step2048.pt,4e539334d032c16215a8ccb6e70be660e45427a4eb7f782a881fc328f22635ef,A_s9625_a2_K2048,A,12450.0,adapted,9625.0,2.0,2e-05,2048,primary,graph,A_s9625_a2_K2048_c2_e4_bn9840,4,bn_cross,1.3172934469664295,0.6601,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T2_lr2e-05/step2048.pt,4e539334d032c16215a8ccb6e70be660e45427a4eb7f782a881fc328f22635ef,A_s9625_a2_K2048,A,12450.0,adapted,9625.0,2.0,2e-05,2048,primary,graph,A_s9625_a2_K2048_c4_e2_bn9840,2,bn_cross,1.455881529379741,0.6325,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T2_lr2e-05/step2048.pt,4e539334d032c16215a8ccb6e70be660e45427a4eb7f782a881fc328f22635ef,A_s9625_a2_K2048,A,12450.0,adapted,9625.0,2.0,2e-05,2048,primary,graph,A_s9625_a2_K2048_c4_e4_bn9840,4,bn_cross,1.2908952078085043,0.6657,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step512.pt,212f3e71cb60d5425b7f290931ea32c56b2f0cb1c88fe8d718695ed0362211d3,A_s9625_a4_K512,A,12450.0,adapted,9625.0,4.0,2e-05,512,primary,graph,A_s9625_a4_K512_e2_raw,2,raw,1.6300048316349276,0.6199,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step512.pt,212f3e71cb60d5425b7f290931ea32c56b2f0cb1c88fe8d718695ed0362211d3,A_s9625_a4_K512,A,12450.0,adapted,9625.0,4.0,2e-05,512,primary,graph,A_s9625_a4_K512_e4_raw,4,raw,1.3837250297393882,0.669,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step512.pt,212f3e71cb60d5425b7f290931ea32c56b2f0cb1c88fe8d718695ed0362211d3,A_s9625_a4_K512,A,12450.0,adapted,9625.0,4.0,2e-05,512,primary,graph,A_s9625_a4_K512_c2_e2_bn9640,2,bn_cross,1.585217052528588,0.6305,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step512.pt,212f3e71cb60d5425b7f290931ea32c56b2f0cb1c88fe8d718695ed0362211d3,A_s9625_a4_K512,A,12450.0,adapted,9625.0,4.0,2e-05,512,primary,graph,A_s9625_a4_K512_c4_e4_bn9640,4,bn_cross,1.32592018123155,0.6701,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step1024.pt,dd24a1afd449b762cd2bf94c350aa674e8d8645e38dfb245cf90e226ec650614,A_s9625_a4_K1024,A,12450.0,adapted,9625.0,4.0,2e-05,1024,primary,graph,A_s9625_a4_K1024_e2_raw,2,raw,1.646613680268079,0.6175,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step1024.pt,dd24a1afd449b762cd2bf94c350aa674e8d8645e38dfb245cf90e226ec650614,A_s9625_a4_K1024,A,12450.0,adapted,9625.0,4.0,2e-05,1024,primary,graph,A_s9625_a4_K1024_e4_raw,4,raw,1.3892058359424584,0.6657,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step1024.pt,dd24a1afd449b762cd2bf94c350aa674e8d8645e38dfb245cf90e226ec650614,A_s9625_a4_K1024,A,12450.0,adapted,9625.0,4.0,2e-05,1024,primary,graph,A_s9625_a4_K1024_c2_e2_bn9640,2,bn_cross,1.564535806965176,0.6346,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step1024.pt,dd24a1afd449b762cd2bf94c350aa674e8d8645e38dfb245cf90e226ec650614,A_s9625_a4_K1024,A,12450.0,adapted,9625.0,4.0,2e-05,1024,primary,graph,A_s9625_a4_K1024_c4_e4_bn9640,4,bn_cross,1.3150532638063888,0.6695,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_e2_raw,2,raw,1.6258564041432924,0.6264,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_e4_raw,4,raw,1.390319984103134,0.6696,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e2_bn9640,2,bn_cross,1.556424836777989,0.6327,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e4_bn9640,4,bn_cross,1.4370872309484752,0.6535,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e2_bn9640,2,bn_cross,1.5375256588389166,0.6299,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e4_bn9640,4,bn_cross,1.3060402519347378,0.6709,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e2_bn9740,2,bn_cross,1.5535006632049102,0.635,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e4_bn9740,4,bn_cross,1.4416134284371511,0.6529,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e2_bn9740,2,bn_cross,1.5351907262852882,0.6325,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e4_bn9740,4,bn_cross,1.3040148684421555,0.6722,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e2_bn9840,2,bn_cross,1.5595633556179702,0.6315,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c2_e4_bn9840,4,bn_cross,1.4401226464547683,0.6488,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e2_bn9840,2,bn_cross,1.5337848298651167,0.6305,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal/s9625_T4_lr2e-05/step2048.pt,9cc82bbc10bee34bff320306ed99356af48c5642a88f38249d72609b42ceaf78,A_s9625_a4_K2048,A,12450.0,adapted,9625.0,4.0,2e-05,2048,primary,graph,A_s9625_a4_K2048_c4_e4_bn9840,4,bn_cross,1.3039222919512774,0.672,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_e2_raw,2,raw,1.6176703350248747,0.6174,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_e4_raw,4,raw,1.3985256188071566,0.6576,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e2_bn9640,2,bn_cross,1.5701051854603458,0.6267,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e4_bn9640,4,bn_cross,1.4418288928307592,0.6426,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e2_bn9640,2,bn_cross,1.5333346017198637,0.6308,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e4_bn9640,4,bn_cross,1.327004912617983,0.6646,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e2_bn9740,2,bn_cross,1.5669697920594365,0.6305,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e4_bn9740,4,bn_cross,1.4409061337461928,0.6457,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e2_bn9740,2,bn_cross,1.5238243010745616,0.6308,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e4_bn9740,4,bn_cross,1.3230954775501742,0.6676,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e2_bn9840,2,bn_cross,1.5746251214004587,0.6315,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c2_e4_bn9840,4,bn_cross,1.4455294338269042,0.645,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e2_bn9840,2,bn_cross,1.5339106956625357,0.6281,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/initialization/results/independent12550/best.pt,2c2fce3091f2a39040ceeb1c3b50aa09feb8b110e41baa0cd6bba56bf3a6dca3,B_initial,B,12550.0,shared_initial,,,,0,primary,graph,B_initial_c4_e4_bn9840,4,bn_cross,1.3250574565636692,0.6652,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step512.pt,adf7c3567096faefa8c17b20dc503d0194666b1002568c2735c8d1dda14f0d22,B_s9721_a2_K512,B,12550.0,adapted,9721.0,2.0,2e-05,512,primary,graph,B_s9721_a2_K512_e2_raw,2,raw,1.501507621459826,0.6372,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step512.pt,adf7c3567096faefa8c17b20dc503d0194666b1002568c2735c8d1dda14f0d22,B_s9721_a2_K512,B,12550.0,adapted,9721.0,2.0,2e-05,512,primary,graph,B_s9721_a2_K512_e4_raw,4,raw,1.4084129537841363,0.6467,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step512.pt,adf7c3567096faefa8c17b20dc503d0194666b1002568c2735c8d1dda14f0d22,B_s9721_a2_K512,B,12550.0,adapted,9721.0,2.0,2e-05,512,primary,graph,B_s9721_a2_K512_c2_e2_bn9640,2,bn_cross,1.423620925296098,0.6406,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step512.pt,adf7c3567096faefa8c17b20dc503d0194666b1002568c2735c8d1dda14f0d22,B_s9721_a2_K512,B,12550.0,adapted,9721.0,2.0,2e-05,512,primary,graph,B_s9721_a2_K512_c4_e4_bn9640,4,bn_cross,1.3046049371448463,0.6563,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step1024.pt,8ad1b9259ea5c4c4995ae8a5e0b583e5b4545343a6fdc2363b52f01ef327bb2a,B_s9721_a2_K1024,B,12550.0,adapted,9721.0,2.0,2e-05,1024,primary,graph,B_s9721_a2_K1024_e2_raw,2,raw,1.5147431487265044,0.6352,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step1024.pt,8ad1b9259ea5c4c4995ae8a5e0b583e5b4545343a6fdc2363b52f01ef327bb2a,B_s9721_a2_K1024,B,12550.0,adapted,9721.0,2.0,2e-05,1024,primary,graph,B_s9721_a2_K1024_e4_raw,4,raw,1.4452737633245707,0.6431,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step1024.pt,8ad1b9259ea5c4c4995ae8a5e0b583e5b4545343a6fdc2363b52f01ef327bb2a,B_s9721_a2_K1024,B,12550.0,adapted,9721.0,2.0,2e-05,1024,primary,graph,B_s9721_a2_K1024_c2_e2_bn9640,2,bn_cross,1.4170703419905155,0.6433,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step1024.pt,8ad1b9259ea5c4c4995ae8a5e0b583e5b4545343a6fdc2363b52f01ef327bb2a,B_s9721_a2_K1024,B,12550.0,adapted,9721.0,2.0,2e-05,1024,primary,graph,B_s9721_a2_K1024_c4_e4_bn9640,4,bn_cross,1.31445597025014,0.6542,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_e2_raw,2,raw,1.4757313102895626,0.6418,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_e4_raw,4,raw,1.4016077433935075,0.6518,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e2_bn9640,2,bn_cross,1.4171729318725061,0.6451,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e4_bn9640,4,bn_cross,1.3511707665590105,0.6507,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e2_bn9640,2,bn_cross,1.4445563806440913,0.6396,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e4_bn9640,4,bn_cross,1.3219341488760838,0.6576,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e2_bn9740,2,bn_cross,1.4104725267216331,0.6521,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e4_bn9740,4,bn_cross,1.3485018446498085,0.6531,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e2_bn9740,2,bn_cross,1.4298455972772208,0.6396,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e4_bn9740,4,bn_cross,1.3143805683767016,0.6585,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e2_bn9840,2,bn_cross,1.410285050534003,0.6444,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c2_e4_bn9840,4,bn_cross,1.3460803314377263,0.6526,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e2_bn9840,2,bn_cross,1.4402012533454807,0.6379,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T2_lr2e-05/step2048.pt,213a0d1551cb3c304f276e974ef4ce97de85489c68df81150bd8139c4a0491c4,B_s9721_a2_K2048,B,12550.0,adapted,9721.0,2.0,2e-05,2048,primary,graph,B_s9721_a2_K2048_c4_e4_bn9840,4,bn_cross,1.3199587336408847,0.6596,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step512.pt,e565508bb6443e9e13e9c60e6806781ec5041a13d29cef04287a12dc7b945fed,B_s9721_a4_K512,B,12550.0,adapted,9721.0,4.0,2e-05,512,primary,graph,B_s9721_a4_K512_e2_raw,2,raw,1.6354914076145273,0.62,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step512.pt,e565508bb6443e9e13e9c60e6806781ec5041a13d29cef04287a12dc7b945fed,B_s9721_a4_K512,B,12550.0,adapted,9721.0,4.0,2e-05,512,primary,graph,B_s9721_a4_K512_e4_raw,4,raw,1.4117138140580383,0.6617,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step512.pt,e565508bb6443e9e13e9c60e6806781ec5041a13d29cef04287a12dc7b945fed,B_s9721_a4_K512,B,12550.0,adapted,9721.0,4.0,2e-05,512,primary,graph,B_s9721_a4_K512_c2_e2_bn9640,2,bn_cross,1.580030536674708,0.6267,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step512.pt,e565508bb6443e9e13e9c60e6806781ec5041a13d29cef04287a12dc7b945fed,B_s9721_a4_K512,B,12550.0,adapted,9721.0,4.0,2e-05,512,primary,graph,B_s9721_a4_K512_c4_e4_bn9640,4,bn_cross,1.329470367040462,0.6657,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step1024.pt,85983fc7f13ef18bf535b85e0e5d76ed9dbb3471f5f4315a8146d900cd796cbd,B_s9721_a4_K1024,B,12550.0,adapted,9721.0,4.0,2e-05,1024,primary,graph,B_s9721_a4_K1024_e2_raw,2,raw,1.652467502854718,0.619,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step1024.pt,85983fc7f13ef18bf535b85e0e5d76ed9dbb3471f5f4315a8146d900cd796cbd,B_s9721_a4_K1024,B,12550.0,adapted,9721.0,4.0,2e-05,1024,primary,graph,B_s9721_a4_K1024_e4_raw,4,raw,1.4357492006544723,0.6598,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step1024.pt,85983fc7f13ef18bf535b85e0e5d76ed9dbb3471f5f4315a8146d900cd796cbd,B_s9721_a4_K1024,B,12550.0,adapted,9721.0,4.0,2e-05,1024,primary,graph,B_s9721_a4_K1024_c2_e2_bn9640,2,bn_cross,1.5918378707612866,0.632,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step1024.pt,85983fc7f13ef18bf535b85e0e5d76ed9dbb3471f5f4315a8146d900cd796cbd,B_s9721_a4_K1024,B,12550.0,adapted,9721.0,4.0,2e-05,1024,primary,graph,B_s9721_a4_K1024_c4_e4_bn9640,4,bn_cross,1.329428702737158,0.6666,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_e2_raw,2,raw,1.6204921082162298,0.6211,graph,10000,,,,,,,
