architecture,checkpoint,tag,T,batch,route,session,gpu,gpu_id,torch,cuda,copy_scope,warmup_capture_seconds,engine,round,repeat,wall_ms,cuda_ms,peak_allocated_gib,reserved_gib
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,3,75.52175968885422,75.50259399414062,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,4,75.45633241534233,75.43603515625,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,5,75.50929859280586,75.4882583618164,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,6,75.44387876987457,75.42578887939453,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,7,75.4714235663414,75.4493408203125,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,8,75.49912855029106,75.47062683105469,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,0,9,75.54547861218452,75.5230712890625,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,0,77.20991596579552,77.17779541015625,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,1,77.01479643583298,76.98944091796875,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,2,77.07612216472626,77.05292510986328,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,3,76.9958570599556,76.96896362304688,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,4,77.16972753405571,77.14486694335938,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,5,77.04956084489822,77.02304077148438,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,6,77.09426432847977,77.0703353881836,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,7,77.05724611878395,77.02937316894531,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,8,77.2034078836441,77.17171478271484,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,0,9,77.25561410188675,77.22700500488281,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,0,75.59335604310036,75.5565414428711,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,1,75.48919320106506,75.4677734375,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,2,75.5774937570095,75.5568618774414,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,3,75.62558725476265,75.6069107055664,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,4,75.63021779060364,75.61203002929688,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,5,75.64179971814156,75.62537384033203,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,6,75.56288689374924,75.54637145996094,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,7,75.56920126080513,75.5516128540039,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,8,75.73157176375389,75.71334075927734,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,1,9,75.59910789132118,75.5814437866211,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,0,77.18270272016525,77.14816284179688,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,1,76.99168473482132,76.96793365478516,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,2,77.07249000668526,77.04883575439453,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,3,77.19633728265762,77.16864013671875,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,4,77.42627710103989,77.39596557617188,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,5,77.25634053349495,77.233154296875,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,6,77.25625857710838,77.22905731201172,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,7,77.32048630714417,77.29357147216797,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,8,77.72798463702202,77.70320129394531,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,1,9,77.43187621235847,77.40518188476562,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,0,75.7841095328331,75.75347137451172,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,1,75.71825012564659,75.69910430908203,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,2,75.65576210618019,75.63756561279297,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,3,75.75942948460579,75.74217224121094,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,4,75.76802745461464,75.74630737304688,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,5,75.81805810332298,75.7992935180664,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,6,75.76558366417885,75.74617767333984,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,7,75.71565732359886,75.69715118408203,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,8,75.78964531421661,75.77279663085938,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,1,9,75.74030011892319,75.7227554321289,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,0,77.71709188818932,77.67062377929688,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,1,77.38487422466278,77.35910034179688,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,2,77.23778486251831,77.21343994140625,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,3,77.3196592926979,77.29280090332031,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,4,77.79216393828392,77.76358032226562,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,5,77.4521715939045,77.42495727539062,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,6,77.42254808545113,77.39481353759766,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,7,77.4659775197506,77.43929290771484,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,8,77.40728929638863,77.37958526611328,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,eager,2,9,77.38760113716125,77.36115264892578,2.8233566284179688,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,0,75.85619390010834,75.82307434082031,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,1,75.8114866912365,75.78396606445312,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,2,75.80723986029625,75.78931427001953,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,3,75.90382546186447,75.88658905029297,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,4,75.81630349159241,75.7982406616211,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,5,75.80697908997536,75.78521728515625,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,6,75.85471495985985,75.82892608642578,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,7,75.80547407269478,75.78511810302734,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,8,75.84119588136673,75.82310485839844,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph,2,9,75.73091238737106,75.71139526367188,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,0,75.81273093819618,75.78521728515625,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,1,75.709018856287,75.68998718261719,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,2,75.78868791460991,75.76985931396484,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,3,75.83926990628242,75.82003021240234,2.3332138061523438,8.099609375
